Id,a,b,c,d,e,f,g,outcome
27040,-0.13294963,0.718579894,0.307558904,0.499067496,0.377024478,-0.727148777,-0.324130764,-3.281953831
27041,0.549493347,0.226404666,0.667586677,-0.422560196,-0.649789622,-0.357347349,0.952510441,-4.943141277
27042,-0.216902519,0.634874188,-0.740651539,0.708274183,0.736846432,-0.369156303,-0.817177364,1.917006912
27043,0.54108826,-0.405996991,-0.898858884,-0.180839473,0.458854218,-0.35220017,-0.34140188,-0.037360275
27044,0.330188833,-0.231572268,-0.946335295,0.971787054,0.447404552,0.756474891,0.256685355,-0.774013697
27045,-0.99367596,-0.069138335,-0.053729831,-0.62948914,-0.094334186,-0.737428122,0.154634207,-0.710987329
27046,-0.661548896,0.43296467,-0.332360759,-0.044102572,0.099150648,-0.577781872,-0.004390284,-3.070422139
27047,0.163201247,-0.281116087,-0.157843258,-0.325322462,-0.85620463,-0.739699034,0.66104894,1.428409268
27048,0.806989771,-0.678588236,-0.938280853,0.998487084,-0.907838785,-0.817493101,0.292478329,0.079589299
27049,-0.757832828,0.629908408,0.233336774,-0.677194075,0.622083695,0.847322469,0.946609413,0.219351018
27050,-0.007657155,-0.780399794,0.237973288,-0.467837611,0.281867736,0.154220327,0.702353697,3.80498488
27051,0.267689661,-0.497933243,-0.177843557,0.507929794,-0.101127182,-0.4863645,0.391442791,-0.025966061
27052,0.810842751,0.911414752,0.125829576,0.90565467,0.087957935,0.545196613,-0.963644802,0.534614738
27053,0.026249938,-0.75623963,0.715740101,-0.830216148,0.662387146,-0.299823717,-0.250666725,0.661961458
27054,0.906867014,-0.949923345,0.314103805,-0.277809778,0.535604667,-0.664637212,0.667621621,-0.481281782
27055,-0.05468391,0.624970285,-0.333807104,-0.836383137,0.429930476,0.516839714,0.724316428,0.387393713
27056,-0.97037971,-0.605527839,-0.201792027,-0.070721052,-0.643074142,0.364466109,-0.196446101,1.26204722
27057,0.590280141,0.226832731,-0.514372031,-0.395857395,-0.435529659,0.412663617,0.258205528,-0.168225701
27058,-0.907720899,-0.139654884,0.085781267,0.979256714,0.909248678,-0.014472856,-0.677664934,0.12600076
27059,-0.488883914,0.641788228,-0.709499255,-0.585383709,-0.815142498,0.309104721,-0.194256849,1.507979935
27060,0.084183064,-0.670042908,-0.115503463,0.98210364,0.026767414,0.424971515,0.345014105,-5.483667042
27061,0.899625776,0.278640672,0.63087228,-0.69762439,-0.098763661,0.026969229,0.274552065,0.936439697
27062,-0.814733137,-0.462775097,0.679778685,0.894751926,0.92688441,-0.321839485,0.23790779,0.094302106
27063,-0.21764363,-0.068866434,0.066133213,0.207374262,-0.475882592,-0.320944374,0.561960254,-0.888296371
27064,-0.206396117,-0.61898006,0.028709849,-0.119646972,-0.309379745,-0.351130601,-0.634829993,1.139271209
27065,0.298703182,-0.903636023,0.127040941,-0.609118697,-0.816229004,-0.127662585,-0.190007281,-4.520350164
27066,-0.023468674,-0.154949043,-0.356201202,-0.579860402,-0.560012877,0.219575006,0.899880578,-1.125600948
27067,0.896839914,-0.346845982,-0.773158328,0.547569912,0.171457548,-0.613894819,0.292045172,0.159909651
27068,0.361194833,0.502384734,-0.067256367,-0.18409362,0.820464215,0.676682457,-0.996449106,-0.40680881
27069,0.373308622,-0.155207309,0.36374596,-0.253542919,0.370033264,-0.974500255,-0.03631397,85.67623793
27070,-0.596917953,-0.647485979,-0.396393168,0.402535813,-0.954187966,0.248227052,0.805121212,4.466844492
27071,0.02582318,0.216397206,-0.695306928,-0.633400834,-0.918468186,-0.727951379,-0.181558786,1.309539812
27072,0.383376913,0.476510533,-0.707391496,0.202855026,-0.583351685,0.437787164,-0.934601518,0.035501
27073,-0.396885734,0.17853449,-0.44631103,-0.526728294,0.851470464,0.22927386,-0.572939448,-1.026587058
27074,-0.266814916,-0.511990763,0.381630992,-0.719339551,0.113740531,-0.175795475,0.705208528,0.518463119
27075,-0.682479355,-0.325095611,0.470241717,-0.877490159,-0.584929892,0.21751345,-0.165759751,0.470720172
27076,0.959447859,-0.421837196,-0.133459452,0.287625479,0.448921642,0.931859927,0.122810067,-1.238620247
27077,-0.811018977,0.617023822,0.184632419,0.940143226,-0.021346892,-0.398568688,0.805064421,-1.020028208
27078,0.466162617,-0.094780402,0.269807686,0.080606141,-0.29228721,-0.293727551,0.656577113,1.013201697
27079,0.403155803,0.32229223,-0.966258078,-0.792244801,-0.784400371,-0.212322649,-0.84991671,0.390396859
27080,0.489145064,-0.847266975,0.237122896,0.357344812,-0.748748942,-0.975583131,0.986299462,0.509146307
27081,-0.447079627,-0.572969373,0.942457622,-0.661605168,0.775121211,0.52708539,-0.09657405,0.791669862
27082,0.903482683,-0.034499244,0.016398218,0.146406452,0.675413985,-0.879167834,-0.402286729,0.952185077
27083,-0.493670029,0.853677113,0.554372367,0.57132899,-0.179464286,-0.458681512,-0.727079205,-1.25219994
27084,0.151690205,0.785024758,0.60134504,-0.867087984,0.239687953,-0.922647349,0.025452137,-3.797739892
27085,0.175665732,-0.542605901,0.87684895,0.695541156,0.419934131,0.281590272,0.111266525,1.175436249
27086,0.876610514,0.817375147,-0.328312853,0.898939649,-0.820101816,-0.560162722,0.515285607,1.143257659
27087,0.178498563,0.568140441,0.587472289,-0.341415096,-0.018907049,-0.040377246,0.832987772,-1.487913889
27088,0.421379924,-0.299092648,-0.668374414,0.912046128,0.184909753,0.898683581,-0.134748649,-1.099124992
27089,0.41204566,-0.168826867,0.149089413,-0.39251631,-0.871833078,-0.235999753,0.054889536,0.255452712
27090,0.738563213,0.455916845,0.459601319,-0.804919674,-0.908688219,-0.146734224,0.420949387,2.160334731
27091,0.177690697,0.394937047,-0.540920833,-0.632995627,0.292338379,-0.31259549,0.460969485,0.984582779
27092,0.859250798,-0.115270697,-0.271611741,0.89500411,0.319710998,-0.526771102,-0.929053087,0.363881896
27093,0.154222617,-0.795963823,0.634769826,0.126893861,-0.458006373,0.583261676,0.299085814,2.870114476
27094,-0.612418367,0.991125711,0.165405512,0.387669332,0.059025184,-0.11279235,0.074542792,-1.419239098
27095,0.761766278,-0.309461995,-0.396465705,0.352191534,-0.578499656,-0.515675094,-0.240269196,0.178041275
27096,0.8979455,0.815730167,0.996223171,0.633808342,-0.688658663,0.284162443,-0.609984284,-5.408835206
27097,-0.317617455,0.881383578,-0.780222857,-0.783018253,0.065446835,0.18713237,0.813268618,1.500741683
27098,-0.336500688,0.927395938,-0.863431454,0.938743188,0.189772871,0.731053319,0.242044595,0.372615592
27099,0.793921307,-0.896161924,-0.255478539,-0.348730176,-0.352556994,-0.528146261,0.177133715,-0.350691555
27100,-0.561048234,-0.129582227,0.651303429,-0.487386328,0.962601161,-0.81999772,0.039140115,-0.56948451
27101,-0.601844973,-0.142431196,0.386412795,-0.053089342,-0.714091889,0.569420189,-0.579019735,0.720309425
27102,0.569453168,-0.766444278,-0.107712057,-0.43593167,-0.954032306,0.820014278,-0.211034715,-2.342793897
27103,0.545589164,0.191764571,0.197869613,0.319093122,-0.066597682,0.97670458,-0.863190152,-2.257393945
27104,0.494718829,0.055318594,-0.887912236,0.383466679,-0.552963786,0.053772714,-0.849045144,0.001118071
27105,0.29680154,0.947957086,0.970707837,-0.762183982,-0.071743256,-0.668140116,0.313526799,-2.398103728
27106,0.297809753,-0.659045251,0.932957086,0.565171792,-0.749110171,-0.584135066,-0.222601343,0.117941429
27107,-0.084105858,0.733465562,-0.766013737,0.013298732,0.330860896,-0.255201826,0.201490553,1.449854766
27108,-0.307993864,0.94758755,-0.492915844,-0.930859487,-0.691328734,0.380588442,-0.238183026,3.066153125
27109,0.179914134,0.456198808,-0.2084192,-0.218971998,-0.178216799,-0.619740525,0.845973134,2.77065922
27110,0.196962013,-0.900339974,-0.152078457,-0.02039116,-0.004497673,-0.720118036,-0.857823436,-0.516335365
27111,0.194621952,0.377133648,0.925853403,-0.629172586,0.680272236,-0.693860784,-0.030973921,-1.464644923
27112,0.279118282,0.416949828,-0.999159433,-0.619069028,-0.25986208,-0.092865304,0.738337533,0.398829711
27113,-0.790561783,0.099503513,-0.513649779,0.572475244,0.117901985,-0.752322678,-0.071447245,-3.076162028
27114,0.982133249,-0.289588965,-0.259970265,-0.537656451,-0.763216019,0.130626822,-0.335379592,-0.338309797
27115,0.805079486,-0.19005646,-0.397810912,-0.295676902,-0.957163502,-0.097627541,0.98381211,-0.07683902
27116,-0.287689337,-0.958644355,0.221327523,0.218776405,-0.777043803,0.327295168,0.205368296,2.526320099
27117,0.651324961,-0.845965712,-0.235859872,-0.361520409,0.972857555,0.183459793,-0.7814772,-1.160328116
27118,-0.769775785,0.128105806,0.100221313,0.659995327,0.555021265,0.945735966,-0.527308117,0.939807917
27119,-0.37628163,-0.197256124,-0.768209434,-0.704527701,-0.67235041,0.464803011,0.349496957,-1.689237478
27120,-0.881115947,-0.109321579,0.080979499,-0.676481031,-0.813978501,-0.446631803,-0.020269469,-0.350599543
27121,-0.077262765,0.30545818,-0.388212966,0.711883615,0.663620256,0.054319496,0.853505427,0.807649212
27122,0.067996997,-0.03318241,-0.961411106,0.6364195,-0.714995663,-0.841576404,0.629310647,0.785299816
27123,-0.182018237,0.145316082,-0.176909421,0.928663279,0.351661839,-0.024728397,0.177282386,-33.28451532
27124,-0.759171083,0.123615356,-0.244949186,0.599789399,0.557942409,-0.739509143,0.29070721,-1.678505922
27125,-0.092502681,0.977066331,-0.734290228,0.853875646,0.785957609,-0.102786776,-0.56943033,1.682570987
27126,0.113950407,0.281858914,-0.23819486,-0.800962136,0.391748277,-0.376821679,-0.104717265,1.870479756
27127,-0.59183491,-0.350476742,0.088430633,-0.507288458,0.976251441,-0.423131171,0.864055266,-0.10680304
27128,-0.546321872,0.2952588,0.861913074,-0.176428586,0.075799967,0.590147736,0.605660336,0.209403223
27129,0.554992833,0.614123582,-0.39521411,-0.107261447,0.366929945,0.564886769,-0.310075198,0.051816937
27130,-0.136220536,0.77193721,0.169028479,0.346553965,-0.024990839,0.658918921,0.469685212,-0.370249479
27131,-0.134398492,-0.14993177,-0.714267898,-0.357276981,0.612048668,-0.797531069,0.417578868,1.11680198
27132,0.03887738,-0.009470054,0.495206433,0.000440738,0.300689591,0.379780517,0.759368476,0.853004138
27133,-0.585137296,-0.29247347,0.74320841,0.553940837,0.890530326,0.136487575,0.747053178,0.32292877
27134,0.623419326,-0.28386796,0.497335189,0.118783393,-0.691731703,-0.425337107,-0.59872183,1.122021771
27135,0.266205965,0.439779647,-0.459823309,-0.223575231,-0.133661077,-0.846684317,0.239401356,1.771917483
27136,0.914735309,-0.726977882,0.594723077,0.061871882,0.276081649,-0.65290406,-0.539524332,-0.231471846
27137,-0.001995602,-0.737224372,0.948258558,0.988527434,0.723028468,-0.04479524,-0.696899903,0.728677822
27138,-0.751509044,0.948134526,-0.951257848,0.92534793,0.07565336,-0.070911691,-0.325938921,5.101638653
27139,-0.27534465,-0.810560537,0.963229488,-0.517646548,-0.239840103,0.204935034,0.267341711,0.819890825
27140,-0.237427917,0.52894309,-0.772397715,0.838669369,0.616111384,-0.085764999,-0.115797645,1.14905195
27141,0.995718014,0.223745139,-0.611910226,0.915191282,-0.771683043,-0.89284167,0.13299026,0.694555359
27142,0.857165442,-0.124752504,-0.285633902,0.640247133,-0.498556063,-0.533949452,0.089741927,0.358065438
27143,0.301158988,0.595029585,-0.820457337,-0.70106711,-0.524083656,-0.820833967,-0.939363458,1.26234214
27144,0.376529693,-0.606215451,-0.081834236,-0.130612621,-0.860929786,0.587759566,0.0092319,-2.604862515
27145,0.343978656,0.335540776,0.801280846,-0.340353372,-0.893078491,-0.9964541,0.350695986,-2.912723591
27146,-0.310007817,-0.851259379,0.600284354,-0.4819826,0.604740073,-0.691801046,0.830296786,0.175172696
27147,0.570669658,0.466130314,-0.123853814,-0.435648318,0.152269449,0.428488239,-0.189078849,0.05419842
27148,0.687270622,-0.429441689,-0.125979002,0.950843318,-0.829996073,-0.764357659,0.061485751,0.411824316
27149,0.4915572,-0.720464511,0.996313927,-0.402524482,-0.311588143,-0.757523329,-0.736431792,-0.073419166
27150,-0.999500308,-0.72153694,-0.092709761,-0.683383477,-0.451760612,0.57668834,-0.40667101,1.431670507
27151,-0.749849213,-0.207273761,-0.680032974,-0.192856947,0.872471797,-0.543653489,-0.2492676,-4.818072901
27152,0.927611392,-0.155150179,-0.131068813,0.61594042,-0.876018765,0.273244288,0.521340389,-0.404649548
27153,-0.04282174,-0.255649169,0.976135105,-0.701323863,0.661765613,0.565522487,0.505609407,0.80589444
27154,0.721829578,-0.672950701,-0.740559616,0.282995748,-0.768537215,0.984065143,0.576073335,-1.133088135
27155,-0.265062226,0.204899225,0.477842742,-0.059884135,0.071456659,0.209324336,-0.845779604,0.005956497
27156,0.158173041,-0.514368381,0.270007166,0.067250765,-0.197820227,0.687935695,-0.446089687,10.75077995
27157,-0.736271208,-0.375407645,-0.333457219,-0.756074941,-0.417877264,0.396912419,0.546984547,1.917311922
27158,0.142457555,-0.866709253,-0.950300745,0.639190595,0.058738539,-0.812542433,0.118878149,-0.049568894
27159,-0.723341732,-0.427524993,0.865004794,-0.035864123,-0.845476323,0.102585336,-0.752338988,0.333749796
27160,-0.021298619,-0.323072546,0.521286581,0.982350175,-0.956225993,0.615066187,-0.990602906,1.729016444
27161,-0.742763118,-0.238733539,-0.090529779,0.574672415,-0.006117643,0.259959257,0.953846796,0.764592617
27162,-0.651908516,0.446921964,-0.602859984,-0.533354901,0.226654134,-0.496392464,0.788811893,-19.23226624
27163,0.99579303,-0.787660687,-0.358260978,0.099782467,0.003224802,0.933358433,-0.075717618,-1.271012168
27164,-0.350465249,0.131251712,0.427830958,-0.069494661,0.113271512,0.645010456,-0.769691701,0.660106961
27165,0.627514339,-0.703070573,-0.003203767,-0.226964933,0.423363945,0.622337252,0.889393662,-2.101426635
27166,-0.563649472,-0.34459607,0.269174861,-0.810845771,-0.227662039,-0.020895116,-0.970213525,0.388678551
27167,-0.932708991,0.587638575,-0.573065115,-0.771391722,-0.666111301,-0.099550233,-0.239258965,-1.910747975
27168,-0.312030846,-0.51982049,-0.019370589,0.414929947,-0.105267156,0.862242716,0.695608651,4.722415067
27169,0.791263383,0.411172789,-0.589091394,-0.937165276,0.87938386,0.301401057,-0.352354219,0.079524289
27170,-0.366467503,-0.833546982,-0.764089539,0.753309349,0.294081934,-0.970301603,0.442044006,0.34393119
27171,-0.420318881,-0.836588718,-0.199706088,0.271742631,-0.684427639,-0.139951778,-0.185826921,3.157735911
27172,-0.243479238,0.454884559,-0.801586764,-0.97613482,0.724994377,-0.266423341,0.589868484,1.292417439
27173,-0.360848592,0.39219036,0.928658574,0.995678149,-0.989536732,0.807989654,0.101476679,0.322448223
27174,0.458650935,0.901271513,-0.144521846,-0.321272104,-0.863830952,-0.620558963,0.782585053,2.523042358
27175,0.269148546,-0.585532915,-0.299449127,0.431631589,0.058730375,-0.619721201,0.412184972,0.060127376
27176,0.605201044,0.095890539,0.359141356,-0.645268853,-0.27762294,0.176699429,-0.563541018,-0.328411737
27177,-0.076196482,-0.614430534,0.496689068,0.138705707,-0.252056186,0.860382966,0.969368197,2.574359746
27178,-0.442092041,0.160306627,-0.845836958,0.284003208,-0.759786154,0.709105054,0.556057607,-1.359270185
27179,-0.276161215,0.118863082,0.80144624,-0.683775191,0.446353453,-0.67683273,0.23430975,-0.738391154
27180,0.661263515,-0.601281197,-0.362372819,0.918559481,-0.836517049,0.457052034,0.271954344,-1.033895728
27181,-0.189230341,0.348053431,0.989244214,-0.086634435,0.035691096,-0.642296001,0.285678997,-0.840365562
27182,0.134913967,-0.618459805,-0.197276297,-0.565433324,-0.251465438,0.356004495,0.874673731,-2.933452319
27183,0.33954911,0.294544544,0.2918768,-0.696958245,0.054798249,0.351707469,0.976382834,-1.199080242
27184,-0.305342724,-0.211338234,-0.84403204,0.268920682,-0.106942193,-0.948872271,0.886710591,1.369126907
27185,-0.224251748,-0.128485348,-0.876882441,-0.996715206,0.887111701,-0.285466057,-0.93801899,0.240535284
27186,0.466853273,0.357843429,-0.213637075,0.656345524,-0.681243956,-0.674951148,-0.07417289,1.517721126
27187,-0.411169449,0.787746779,0.139106798,0.481455418,-0.960107682,0.837787784,0.726900795,0.09093797
27188,0.418140518,0.666102405,-0.743134231,-0.223093672,0.178456417,-0.100954249,0.726569421,0.660529866
27189,0.383371997,-0.693767003,-0.906468918,-0.36590091,0.539582588,-0.12892329,-0.787995149,-0.437917348
27190,0.450136707,0.020181686,0.493079233,0.409072396,-0.722860951,-0.767347552,-0.753518435,-18.33914591
27191,-0.697464359,0.142758398,0.512679088,0.449812315,-0.073362427,0.120755981,0.063942586,-0.018181661
27192,-0.232930665,0.009180491,0.043327241,0.798420621,-0.446349387,-0.585218639,-0.767994021,-2.151609487
27193,-0.432430105,0.104843801,0.257037958,0.639624773,0.103470061,0.011484968,0.145857629,-0.135407045
27194,0.894841765,0.435281157,0.551782719,0.59547937,-0.101678854,0.434831163,-0.356380306,0.001311708
27195,-0.453920743,0.18435121,-0.537925702,-0.413527745,0.324278626,0.003883309,-0.352260402,2.148300557
27196,0.675201385,-0.36125172,0.141674571,-0.359191155,0.038335472,0.150674822,0.360318224,-0.959514175
27197,0.524993943,0.72417956,-0.465127178,0.866016401,-0.491895397,0.259872418,0.616987738,0.468939741
27198,0.876232662,0.794719983,0.116226281,-0.659071016,0.802125328,0.432606056,-0.723972503,0.476461693
27199,-0.671811422,0.830473703,-0.873198181,0.41592272,0.920101228,-0.894712771,-0.47358054,8.566533752
27200,0.40170632,-0.254173397,0.374316824,0.966228779,0.7027967,-0.827064088,-0.234135509,20.91643789
27201,0.240815665,0.684230769,-0.191975469,-0.520417268,0.777271222,-0.100046932,-0.308308315,1.812139021
27202,-0.568479561,-0.645976304,-0.583792506,0.890226758,-0.906110833,0.533091154,0.426802386,-76.99808285
27203,0.531643108,-0.421527907,0.584847336,0.899871223,0.559819155,-0.668909234,-0.298982763,-4.649655398
27204,-0.738500674,0.876829295,0.589733122,0.983013916,-0.287009468,0.287966125,0.669832707,-0.443343011
27205,0.155821526,-0.295709772,0.440034275,0.095113378,-0.093379303,-0.369136103,0.98875594,-0.258349884
27206,-0.971308705,-0.292590053,-0.551018066,-0.691220382,0.916586331,0.91424405,0.471261421,2.871427513
27207,-0.136852984,0.654782701,-0.46937088,0.909634041,0.166862335,0.782341558,-0.325755891,-0.383615015
27208,-0.137100253,0.654126904,0.683296718,-0.008172585,0.494891748,0.636946586,0.640501535,-0.020941469
27209,-0.192889153,0.789173326,0.430722922,0.710962956,-0.618276425,0.849243326,-0.10044766,0.096325909
